NGA,PolID,Time,PolPop,PolTerr,CapPop,levels,government,infrastr,writing,texts,money,SPC1,MG_corr,PC1,PC2
Upper Egypt,EgNaqa1,-3800,2.064087318,1.215576585,1.888813959,2.061205281,0.1,0.318181818,0.25,0.1,3.0,0.174698163,0,-4.602160875768351,-1.2688414723257304
Upper Egypt,EgNaqa1,-3700,3.987022162,3.77114498,3.04059473,2.247513193,0.1,0.318181818,0.25,0.1,3.0,0.312389862,0,-3.272012365300476,0.26870903498548954
Upper Egypt,EgNaqa1,-3600,4.548768068,3.77114498,4.113943352,2.394538614,0.1,0.318181818,0.25,0.1,3.0,0.348164483,0,-2.801186635683522,0.7615350611700156
Upper Egypt,EgNaqa2,-3500,4.113943352,4.269327676,3.69526637,2.326862452,0.163636364,0.366666667,0.483333333,0.1,3.0,0.389162155,0,-2.5806360880323695,0.2770769228869014
Upper Egypt,EgNaqa2,-3400,4.698970004,4.269327676,3.69526637,2.326862452,0.254545455,0.366666667,0.483333333,0.1,3.0,0.405379961,0,-2.3598426700578115,0.32058303489994083
Upper Egypt,EgNaqa3,-3300,4.698970004,3.924065892,4.137324636,2.321322484,0.227272727,0.390909091,0.65,0.391673707,3.0,0.440667126,0,-1.8957287757661319,-0.08581112228979146
Upper Egypt,EgNaqa3,-3200,4.698970004,3.924065892,4.137324636,2.321322484,0.218181818,0.390909091,0.65,0.50024518,3.0,0.446453908,0,-1.815676186452984,-0.1696654995541367
Upper Egypt,EgDyn1*,-3100,6.016363423,5.014811943,4.019438989,4.158252777,0.245454545,0.727272727,0.833333333,0.542857143,2.7,0.587768498,0,-0.4618284331609805,0.1600643289494422
Upper Egypt,EgDyn2*,-2900,6.069928313,5.0,4.029784862,3.85709698,0.254545455,0.727272727,0.816666667,0.7,2.7,0.585600676,1,-0.37993224728531855,0.004165056629089554
Upper Egypt,EgDyn2*,-2800,6.069928313,5.426511261,4.029784862,3.85709698,0.254545455,0.727272727,0.816666667,0.7,2.7,0.594301319,1,-0.2912228009127133,0.12558063949627501
Upper Egypt,EgDyn2*,-2700,6.069928313,5.477121255,4.029784862,3.85709698,0.254545455,0.727272727,0.816666667,0.7,2.7,0.59533374,1,-0.2806965031119598,0.13998786031855193
Upper Egypt,EgOldK1,-2600,6.140858337,5.463125716,4.698970004,5.310936358,0.58,0.741666667,0.833333333,0.95,2.7,0.700498393,1,0.7545189394409324,0.0700126512069709
Upper Egypt,EgOldK2,-2300,6.176091259,5.19743168,4.507365033,5.10715283,0.67,0.666666667,0.833333333,0.8625,2.7,0.703382928,1,0.5523227891460496,-0.0431071587879513
Upper Egypt,EgRegns,-2100,5.539828349,4.084517722,4.325393814,3.472827476,0.78,0.7,0.816666667,0.9125,1.0,0.593117294,1,-0.2889429854419546,-0.7672882166402804
Upper Egypt,EgMidKg,-2000,6.368155105,5.376576957,4.477121255,4.755322347,0.7,0.741666667,0.833333333,1.0,2.7,0.7098153,1,0.7875426292149548,-0.2128045704701935
Upper Egypt,EgMidKg,-1900,6.368155105,5.615950052,4.477121255,4.755322347,0.7,0.741666667,0.833333333,1.0,2.7,0.714698406,1,0.8373294852153336,-0.14466188231700286
Upper Egypt,EgMidKg,-1800,6.368155105,5.653212514,4.477121255,4.755322347,0.7,0.741666667,0.833333333,1.0,2.7,0.715458544,1,0.8450796495761762,-0.13405432290066102
Upper Egypt,EgThebH,-1700,5.468378237,4.100261341,4.811220374,5.417666089,0.645454545,0.65,0.833333333,0.98,2.7,0.66355083,1,0.3677686427868759,-0.42181840394295245
Upper Egypt,EgNKThu,-1500,6.525044807,5.812913357,4.77815125,5.789788843,0.790909091,0.75,0.833333333,0.9875,2.7,0.758906095,1,1.273204976345084,0.1291570083767359
Upper Egypt,EgNKThu,-1400,6.525044807,5.954242509,4.903089987,5.789788843,0.790909091,0.75,0.833333333,0.9875,2.7,0.765500447,1,1.3401657551864832,0.21038748667128682
Upper Egypt,EgNKThu,-1300,6.525044807,6.0,4.903089987,5.789788843,0.790909091,0.75,0.833333333,0.9875,2.7,0.76643388,1,1.3496827880650346,0.2234133383856802
Upper Egypt,EgNKRam,-1200,6.518352671,5.872738827,5.456056499,5.505585545,0.790909091,0.766666667,0.857142857,0.875,3.0,0.771421572,1,1.4425734851416165,0.34404075120556243
Upper Egypt,EgNKRam,-1100,6.518352671,5.753583059,5.456056499,5.505585545,0.790909091,0.766666667,0.857142857,0.875,3.0,0.768990847,1,1.4177904531846186,0.3101205049035378
Upper Egypt,EgThebL,-1000,6.705785805,5.323404684,5.079181246,4.712371042,0.816666667,0.708333333,0.816666667,0.925,2.7,0.726817074,1,1.0285149059322878,0.04078367978684615
Upper Egypt,EgThebL,-900,6.143561342,5.323404684,5.0,4.712371042,0.816666667,0.708333333,0.816666667,0.925,2.7,0.724250613,1,0.8818531302902266,-0.1030761069560476
Upper Egypt,SdKusht,-700,6.448655726,5.825381283,4.812913357,4.887495834,0.742857143,0.8,0.833333333,0.925,2.7,0.728984073,1,1.068039926734943,0.046589038311831296
Upper Egypt,EgSaite,-600,6.303088341,5.52846194,4.935278738,5.273126562,0.663636364,0.977777778,0.833333333,0.9375,3.0,0.746461885,1,1.255504000524363,-0.06996851905871346
Upper Egypt,IrAchae,-500,7.333008823,6.740362689,5.301029996,6.185276146,0.972727273,0.891666667,0.828571429,0.925,5.0,0.887021376,1,2.5689385052957077,0.3499448759409099
Upper Egypt,EgIntOc,-400,6.466248847,5.733364993,4.749427493,5.399567926,0.645454545,0.858333333,1.0,0.925,5.0,0.78996058,1,1.6678036032202213,-0.33061485165342425
Upper Egypt,EgPtol1,-300,6.84509804,6.0,5.0,7.0,1.0,0.916666667,1.0,0.9625,5.0,0.887760354,1,2.614402011852577,-0.22691947201706944
Upper Egypt,EgPtol2,-200,6.602059991,5.806179974,5.477121255,6.495640641,1.0,0.916666667,1.0,0.9625,5.0,0.879593752,1,2.5774885482325125,-0.25481824590484325
Upper Egypt,EgPtol2,-100,6.602059991,5.571708832,5.698970004,6.495640641,1.0,0.916666667,1.0,0.9625,5.0,0.879200369,1,2.595425584238165,-0.248766787141571
Upper Egypt,ItRomPr,0,7.698970004,6.653212514,6.032370081,8.174936886,0.645454545,0.991666667,0.833333333,1.0,5.0,0.926778876,1,3.0347094158675207,1.0942900105464186
Upper Egypt,ItRomPr,100,7.721346318,6.763427994,6.059856612,8.174936886,0.645454545,0.991666667,0.833333333,1.0,5.0,0.931204977,1,3.0707870193002615,1.139376248281588
Upper Egypt,ItRomPr,200,7.820478362,6.698970004,6.0,8.174936886,0.645454545,0.991666667,0.833333333,1.0,5.0,0.929826614,1,3.061044866842741,1.1221693814663987
Upper Egypt,TrRomDm,300,7.764540313,6.632242167,5.903089987,7.177000769,0.827272727,0.991666667,0.833333333,0.9875,5.0,0.928458305,1,3.0093859174564948,0.7569160035081258
Upper Egypt,TrERom*,400,7.176091259,6.113943352,5.477121255,7.666666667,0.909090909,0.916666667,0.983333333,1.0,5.0,0.912166058,1,2.890189431363002,0.20367957418454666
Upper Egypt,TrERom*,500,7.301029996,6.161264934,5.698970004,7.666666667,0.909090909,0.916666667,0.983333333,1.0,5.0,0.922031865,1,2.9940369933543853,0.31614421765877204
Upper Egypt,TrERom*,600,7.041392685,6.176091259,5.176091259,7.666666667,0.909090909,0.916666667,0.983333333,1.0,5.0,0.90158306,1,2.783169794074224,0.09434852673691398
Upper Egypt,SyCalUm,700,7.391731577,6.954242509,5.479298043,4.864308302,0.554545455,0.908333333,0.842857143,1.0,5.0,0.841906264,1,2.1186126633824256,0.5469932953279402
Upper Egypt,IqAbbs1,800,7.489246297,6.919078092,5.84509804,6.0,0.645454545,0.908333333,0.857142857,1.0,5.0,0.8674214,1,2.545518052167251,0.7565241285353802
Upper Egypt,EgTulIk,900,6.812913357,5.910301477,5.176091259,5.666666667,0.6,0.9,0.857142857,0.9375,5.0,0.807219453,1,1.8222816116476561,0.15466033869271126
Upper Egypt,TnFatim,1000,7.129101558,6.146128036,5.079181246,6.608274484,0.9,0.925,0.857142857,1.0,5.0,0.866663684,1,2.4591134701543913,0.07048313471093505
Upper Egypt,TnFatim,1100,6.597168093,5.800029359,5.079181246,6.608274484,0.9,0.925,0.857142857,1.0,5.0,0.847958006,1,2.27089396257512,-0.13956723119628722
Upper Egypt,EgAyyub,1200,6.958007576,6.185246516,5.301029996,5.950146747,0.718181818,0.909090909,0.857142857,1.0,5.0,0.839821765,1,2.1798168664711817,0.18609939425794822
Upper Egypt,EgMamBh,1300,6.827354829,6.322219295,5.301029996,7.666666667,0.9,0.908333333,0.857142857,0.9875,5.0,0.893062495,1,2.6504861102453163,0.31710441723315913
Upper Egypt,EgMamCP,1400,6.681241237,6.322219295,5.49348822,7.666666667,0.9,0.908333333,0.857142857,1.0,5.0,0.893948972,1,2.6867123857498036,0.3390587897262915
Upper Egypt,EgMamBu,1500,6.77815125,6.322219295,5.370948245,7.0,0.9,0.966666667,0.857142857,0.9875,5.0,0.883267825,1,2.6095306367156375,0.18414794920257152
Upper Egypt,TrOttm3,1600,7.447158031,6.684486292,5.819190474,8.036426254,0.990909091,0.916666667,1.0,1.0,5.0,0.958306584,1,3.334881925842246,0.500165163706995
Upper Egypt,TrOttm4,1700,7.380211242,6.673323264,5.84509804,8.327408196,0.990909091,0.916666667,1.0,1.0,5.0,0.95750208,1,3.375886772009357,0.5366457821826878
Valley of Oaxaca,MxTieLa,-1400,1.985733867,2.146534405,2.287969098,1.0,0.1,0.109090909,0.0,0.0,0.0,0.086317802,0,-5.590398963847081,-0.1823907018306844
Valley of Oaxaca,MxSanGu,-1100,3.156372644,2.829922638,3.089084284,1.5,0.045454545,0.02,0.0,0.0,0.0,0.144372477,0,-5.01845839670202,0.7098275727907979
Valley of Oaxaca,MxRosar,-700,3.204924983,2.722196987,3.0,2.0,0.03,0.027272727,0.5,0.125,0.0,0.197470149,0,-4.379800634865699,0.004188916408674626
Valley of Oaxaca,MxAlb1E,-500,3.954709364,3.113943352,3.301029996,1.61391153,0.0,0.0,0.5,0.125,0.0,0.226409701,0,-4.170994699191657,0.35750217223433467
Valley of Oaxaca,MxAlb1E,-400,3.954709364,3.113943352,3.722633923,1.61391153,0.0,0.0,0.5,0.125,0.0,0.238933427,0,-4.044228996506316,0.4958496647408689
Valley of Oaxaca,MxAlb1L,-300,4.698970004,3.698970004,3.722633923,3.0,0.64,0.25,0.333333333,0.125,0.0,0.362030791,0,-2.7588490347033288,0.508347733969226
Valley of Oaxaca,MxAlb2*,-100,4.703821144,4.301029996,4.161368002,3.0,0.5,0.25,0.166666667,0.125,0.0,0.356034172,0,-2.8091482153848175,1.1586606383146776
Valley of Oaxaca,MxAlb3A,200,5.019351015,4.150614465,4.452372288,2.742830176,0.375,0.190909091,0.3,0.125,0.0,0.353805086,0,-2.788399967634959,1.21933182154888
Valley of Oaxaca,MxAlb3B,500,3.951657646,3.193412263,4.356012503,2.589946494,0.64,0.044444444,0.557142857,0.125,0.9,0.370858324,0,-2.747068792248296,0.1197807231100761
Valley of Oaxaca,MxAlb3B,700,3.951657646,5.041384699,4.356012503,2.256613161,0.64,0.044444444,0.557142857,0.125,0.9,0.364242963,0,-2.420178867480671,0.5940749126355895
Valley of Oaxaca,MxAlb5*,900,4.004814372,3.88104551,3.836284007,2.000208858,0.7,0.05,0.56,0.125,0.0,0.344569206,0,-2.9430638548675025,0.10017921754238884
Valley of Oaxaca,MxAlb5*,1000,4.004814372,4.012329046,3.836284007,2.132442597,0.7,0.05,0.56,0.125,0.0,0.345488743,0,-2.8929611063159175,0.1580894404412943
Yemeni Coastal Plain,YeHmyr2,400,5.546353104,5.415712548,4.045448922,4.666666667,0.62,0.78,1.0,0.85,5.0,0.729009922,1,0.8894042948409686,-0.8167319952800437
Yemeni Coastal Plain,IrSasn2,600,7.344392274,6.414973348,5.698970004,6.489439991,0.7,0.97,0.814285714,0.975,5.0,0.874001984,1,2.5094923519401826,0.5944359615645074
Yemeni Coastal Plain,SyCalUm,700,7.391731577,6.954242509,5.479298043,4.864308302,0.554545455,0.908333333,0.842857143,1.0,5.0,0.841906264,1,2.1186126633824256,0.5469932953279402
Yemeni Coastal Plain,YeZiyad,900,4.813146712,4.39189849,3.86138344,3.342099061,0.92,0.9,0.9,0.9,3.6,0.686558983,1,0.3588336674018228,-1.6421599785679475
Yemeni Coastal Plain,YeWarLd,1100,5.212883073,5.342954616,3.326582422,4.166307377,0.975,0.96,0.966666667,0.985714286,5.0,0.802860511,1,1.1371930250930098,-1.7320840559062691
Yemeni Coastal Plain,EgAyyub,1200,6.958007576,6.185246516,5.301029996,5.950146747,0.718181818,0.909090909,0.857142857,1.0,5.0,0.839821765,1,2.1798168664711817,0.18609939425794822
Yemeni Coastal Plain,YeRasul,1300,5.881657749,6.536808032,4.698970004,4.5,0.977777778,0.95,1.0,1.0,4.5,0.80171977,1,1.9480292764718545,-0.7464688245008206
Yemeni Coastal Plain,YeTahir,1500,5.45429018,5.762184359,5.171691705,4.5,0.888888889,0.966666667,1.0,1.0,5.0,0.79706218,1,1.853501054481113,-0.8891510191394846
Yemeni Coastal Plain,TrOttm3,1600,7.447158031,6.684486292,5.819190474,8.036426254,0.990909091,0.916666667,1.0,1.0,5.0,0.958306584,1,3.334881925842246,0.500165163706995
Yemeni Coastal Plain,YeQasmi,1700,5.418268189,5.553020095,3.661252435,3.0,0.572727273,0.272727273,0.833333333,0.814285714,5.0,0.568927825,1,-0.3099611609863302,-0.5404322367966534
